catalogue_id,Length,Width,Height,Weight_Limit
22772,245,165,95,575
22773,245,165,95,625
22774,245,165,95,675
22775,245,165,95,725
22776,245,165,95,775
22777,245,165,95,825
22778,245,165,95,875
22779,245,165,95,925
22780,245,165,95,975
22781,245,165,105,75
22782,245,165,105,125
22783,245,165,105,175
22784,245,165,105,225
22785,245,165,105,275
22786,245,165,105,325
22787,245,165,105,375
22788,245,165,105,425
22789,245,165,105,475
22790,245,165,105,525
22791,245,165,105,575
22792,245,165,105,625
22793,245,165,105,675
22794,245,165,105,725
22795,245,165,105,775
22796,245,165,105,825
22797,245,165,105,875
22798,245,165,105,925
22799,245,165,105,975
22800,245,165,115,75
22801,245,165,115,125
22802,245,165,115,175
22803,245,165,115,225
22804,245,165,115,275
22805,245,165,115,325
22806,245,165,115,375
22807,245,165,115,425
22808,245,165,115,475
22809,245,165,115,525
22810,245,165,115,575
22811,245,165,115,625
22812,245,165,115,675
22813,245,165,115,725
22814,245,165,115,775
22815,245,165,115,825
22816,245,165,115,875
22817,245,165,115,925
22818,245,165,115,975
22819,245,165,125,75
22820,245,165,125,125
22821,245,165,125,175
22822,245,165,125,225
22823,245,165,125,275
22824,245,165,125,325
22825,245,165,125,375
22826,245,165,125,425
22827,245,165,125,475
22828,245,165,125,525
22829,245,165,125,575
22830,245,165,125,625
22831,245,165,125,675
22832,245,165,125,725
22833,245,165,125,775
22834,245,165,125,825
22835,245,165,125,875
22836,245,165,125,925
22837,245,165,125,975
22838,245,165,135,75
22839,245,165,135,125
22840,245,165,135,175
22841,245,165,135,225
22842,245,165,135,275
22843,245,165,135,325
22844,245,165,135,375
22845,245,165,135,425
22846,245,165,135,475
22847,245,165,135,525
22848,245,165,135,575
22849,245,165,135,625
22850,245,165,135,675
22851,245,165,135,725
22852,245,165,135,775
22853,245,165,135,825
22854,245,165,135,875
22855,245,165,135,925
22856,245,165,135,975
22857,245,165,145,75
22858,245,165,145,125
22859,245,165,145,175
22860,245,165,145,225
22861,245,165,145,275
22862,245,165,145,325
22863,245,165,145,375
22864,245,165,145,425
22865,245,165,145,475
22866,245,165,145,525
22867,245,165,145,575
22868,245,165,145,625
22869,245,165,145,675
22870,245,165,145,725
22871,245,165,145,775
22872,245,165,145,825
22873,245,165,145,875
22874,245,165,145,925
22875,245,165,145,975
22876,245,165,155,75
22877,245,165,155,125
22878,245,165,155,175
22879,245,165,155,225
22880,245,165,155,275
22881,245,165,155,325
22882,245,165,155,375
22883,245,165,155,425
22884,245,165,155,475
22885,245,165,155,525
22886,245,165,155,575
22887,245,165,155,625
22888,245,165,155,675
22889,245,165,155,725
22890,245,165,155,775
22891,245,165,155,825
22892,245,165,155,875
22893,245,165,155,925
22894,245,165,155,975
22895,245,165,165,75
22896,245,165,165,125
22897,245,165,165,175
22898,245,165,165,225
22899,245,165,165,275
22900,245,165,165,325
22901,245,165,165,375
22902,245,165,165,425
22903,245,165,165,475
22904,245,165,165,525
22905,245,165,165,575
22906,245,165,165,625
22907,245,165,165,675
22908,245,165,165,725
22909,245,165,165,775
22910,245,165,165,825
22911,245,165,165,875
22912,245,165,165,925
22913,245,165,165,975
22914,245,175,65,75
22915,245,175,65,125
22916,245,175,65,175
22917,245,175,65,225
22918,245,175,65,275
22919,245,175,65,325
22920,245,175,65,375
22921,245,175,65,425
22922,245,175,65,475
22923,245,175,65,525
22924,245,175,65,575
22925,245,175,65,625
22926,245,175,65,675
22927,245,175,65,725
22928,245,175,65,775
22929,245,175,65,825
22930,245,175,65,875
22931,245,175,65,925
22932,245,175,65,975
22933,245,175,75,75
22934,245,175,75,125
22935,245,175,75,175
22936,245,175,75,225
22937,245,175,75,275
22938,245,175,75,325
22939,245,175,75,375
22940,245,175,75,425
22941,245,175,75,475
22942,245,175,75,525
22943,245,175,75,575
22944,245,175,75,625
22945,245,175,75,675
22946,245,175,75,725
22947,245,175,75,775
22948,245,175,75,825
22949,245,175,75,875
22950,245,175,75,925
22951,245,175,75,975
22952,245,175,85,75
22953,245,175,85,125
22954,245,175,85,175
22955,245,175,85,225
22956,245,175,85,275
22957,245,175,85,325
22958,245,175,85,375
22959,245,175,85,425
22960,245,175,85,475
22961,245,175,85,525
22962,245,175,85,575
22963,245,175,85,625
22964,245,175,85,675
22965,245,175,85,725
22966,245,175,85,775
22967,245,175,85,825
22968,245,175,85,875
22969,245,175,85,925
22970,245,175,85,975
22971,245,175,95,75
22972,245,175,95,125
22973,245,175,95,175
22974,245,175,95,225
22975,245,175,95,275
22976,245,175,95,325
22977,245,175,95,375
22978,245,175,95,425
22979,245,175,95,475
22980,245,175,95,525
22981,245,175,95,575
22982,245,175,95,625
22983,245,175,95,675
22984,245,175,95,725
22985,245,175,95,775
22986,245,175,95,825
22987,245,175,95,875
22988,245,175,95,925
22989,245,175,95,975
22990,245,175,105,75
22991,245,175,105,125
22992,245,175,105,175
22993,245,175,105,225
22994,245,175,105,275
22995,245,175,105,325
22996,245,175,105,375
22997,245,175,105,425
22998,245,175,105,475
22999,245,175,105,525
23000,245,175,105,575
23001,245,175,105,625
23002,245,175,105,675
23003,245,175,105,725
23004,245,175,105,775
23005,245,175,105,825
23006,245,175,105,875
23007,245,175,105,925
23008,245,175,105,975
23009,245,175,115,75
23010,245,175,115,125
23011,245,175,115,175
23012,245,175,115,225
23013,245,175,115,275
23014,245,175,115,325
23015,245,175,115,375
23016,245,175,115,425
23017,245,175,115,475
23018,245,175,115,525
23019,245,175,115,575
23020,245,175,115,625
23021,245,175,115,675
23022,245,175,115,725
23023,245,175,115,775
23024,245,175,115,825
23025,245,175,115,875
23026,245,175,115,925
23027,245,175,115,975
23028,245,175,125,75
23029,245,175,125,125
23030,245,175,125,175
23031,245,175,125,225
23032,245,175,125,275
23033,245,175,125,325
23034,245,175,125,375
23035,245,175,125,425
23036,245,175,125,475
23037,245,175,125,525
23038,245,175,125,575
23039,245,175,125,625
23040,245,175,125,675
23041,245,175,125,725
23042,245,175,125,775
23043,245,175,125,825
23044,245,175,125,875
23045,245,175,125,925
23046,245,175,125,975
23047,245,175,135,75
23048,245,175,135,125
23049,245,175,135,175
23050,245,175,135,225
23051,245,175,135,275
23052,245,175,135,325
23053,245,175,135,375
23054,245,175,135,425
23055,245,175,135,475
23056,245,175,135,525
23057,245,175,135,575
23058,245,175,135,625
23059,245,175,135,675
23060,245,175,135,725
23061,245,175,135,775
23062,245,175,135,825
23063,245,175,135,875
23064,245,175,135,925
23065,245,175,135,975
23066,245,175,145,75
23067,245,175,145,125
23068,245,175,145,175
23069,245,175,145,225
23070,245,175,145,275
23071,245,175,145,325
23072,245,175,145,375
23073,245,175,145,425
23074,245,175,145,475
23075,245,175,145,525
23076,245,175,145,575
23077,245,175,145,625
23078,245,175,145,675
23079,245,175,145,725
23080,245,175,145,775
23081,245,175,145,825
23082,245,175,145,875
23083,245,175,145,925
23084,245,175,145,975
23085,245,175,155,75
23086,245,175,155,125
23087,245,175,155,175
23088,245,175,155,225
23089,245,175,155,275
23090,245,175,155,325
23091,245,175,155,375
23092,245,175,155,425
23093,245,175,155,475
23094,245,175,155,525
23095,245,175,155,575
23096,245,175,155,625
23097,245,175,155,675
23098,245,175,155,725
23099,245,175,155,775
23100,245,175,155,825
23101,245,175,155,875
23102,245,175,155,925
23103,245,175,155,975
23104,245,175,165,75
23105,245,175,165,125
23106,245,175,165,175
23107,245,175,165,225
23108,245,175,165,275
23109,245,175,165,325
23110,245,175,165,375
23111,245,175,165,425
23112,245,175,165,475
23113,245,175,165,525
23114,245,175,165,575
23115,245,175,165,625
23116,245,175,165,675
23117,245,175,165,725
23118,245,175,165,775
23119,245,175,165,825
23120,245,175,165,875
23121,245,175,165,925
23122,245,175,165,975
23123,245,175,175,75
23124,245,175,175,125
23125,245,175,175,175
23126,245,175,175,225
23127,245,175,175,275
23128,245,175,175,325
23129,245,175,175,375
23130,245,175,175,425
23131,245,175,175,475
23132,245,175,175,525
23133,245,175,175,575
23134,245,175,175,625
23135,245,175,175,675
23136,245,175,175,725
23137,245,175,175,775
23138,245,175,175,825
23139,245,175,175,875
23140,245,175,175,925
23141,245,175,175,975
23142,245,185,65,75
23143,245,185,65,125
23144,245,185,65,175
23145,245,185,65,225
23146,245,185,65,275
23147,245,185,65,325
23148,245,185,65,375
23149,245,185,65,425
23150,245,185,65,475
23151,245,185,65,525
23152,245,185,65,575
23153,245,185,65,625
23154,245,185,65,675
23155,245,185,65,725
23156,245,185,65,775
23157,245,185,65,825
23158,245,185,65,875
23159,245,185,65,925
23160,245,185,65,975
23161,245,185,75,75
23162,245,185,75,125
23163,245,185,75,175
23164,245,185,75,225
23165,245,185,75,275
23166,245,185,75,325
23167,245,185,75,375
23168,245,185,75,425
23169,245,185,75,475
23170,245,185,75,525
23171,245,185,75,575
23172,245,185,75,625
23173,245,185,75,675
23174,245,185,75,725
23175,245,185,75,775
23176,245,185,75,825
23177,245,185,75,875
23178,245,185,75,925
23179,245,185,75,975
23180,245,185,85,75
23181,245,185,85,125
23182,245,185,85,175
23183,245,185,85,225
23184,245,185,85,275
23185,245,185,85,325
23186,245,185,85,375
23187,245,185,85,425
23188,245,185,85,475
23189,245,185,85,525
23190,245,185,85,575
23191,245,185,85,625
23192,245,185,85,675
23193,245,185,85,725
23194,245,185,85,775
23195,245,185,85,825
23196,245,185,85,875
23197,245,185,85,925
23198,245,185,85,975
23199,245,185,95,75
23200,245,185,95,125
23201,245,185,95,175
23202,245,185,95,225
23203,245,185,95,275
23204,245,185,95,325
23205,245,185,95,375
23206,245,185,95,425
23207,245,185,95,475
23208,245,185,95,525
23209,245,185,95,575
23210,245,185,95,625
23211,245,185,95,675
23212,245,185,95,725
23213,245,185,95,775
23214,245,185,95,825
23215,245,185,95,875
23216,245,185,95,925
23217,245,185,95,975
23218,245,185,105,75
23219,245,185,105,125
23220,245,185,105,175
23221,245,185,105,225
23222,245,185,105,275
23223,245,185,105,325
23224,245,185,105,375
23225,245,185,105,425
23226,245,185,105,475
23227,245,185,105,525
23228,245,185,105,575
23229,245,185,105,625
23230,245,185,105,675
23231,245,185,105,725
23232,245,185,105,775
23233,245,185,105,825
23234,245,185,105,875
23235,245,185,105,925
23236,245,185,105,975
23237,245,185,115,75
23238,245,185,115,125
23239,245,185,115,175
23240,245,185,115,225
23241,245,185,115,275
23242,245,185,115,325
23243,245,185,115,375
23244,245,185,115,425
23245,245,185,115,475
23246,245,185,115,525
23247,245,185,115,575
23248,245,185,115,625
23249,245,185,115,675
23250,245,185,115,725
23251,245,185,115,775
23252,245,185,115,825
23253,245,185,115,875
23254,245,185,115,925
23255,245,185,115,975
23256,245,185,125,75
23257,245,185,125,125
23258,245,185,125,175
23259,245,185,125,225
23260,245,185,125,275
23261,245,185,125,325
23262,245,185,125,375
23263,245,185,125,425
23264,245,185,125,475
23265,245,185,125,525
23266,245,185,125,575
23267,245,185,125,625
23268,245,185,125,675
23269,245,185,125,725
23270,245,185,125,775
23271,245,185,125,825
23272,245,185,125,875
23273,245,185,125,925
23274,245,185,125,975
23275,245,185,135,75
23276,245,185,135,125
23277,245,185,135,175
23278,245,185,135,225
23279,245,185,135,275
23280,245,185,135,325
23281,245,185,135,375
23282,245,185,135,425
23283,245,185,135,475
23284,245,185,135,525
23285,245,185,135,575
23286,245,185,135,625
23287,245,185,135,675
23288,245,185,135,725
23289,245,185,135,775
23290,245,185,135,825
23291,245,185,135,875
23292,245,185,135,925
23293,245,185,135,975
23294,245,185,145,75
23295,245,185,145,125
23296,245,185,145,175
23297,245,185,145,225
23298,245,185,145,275
23299,245,185,145,325
23300,245,185,145,375
23301,245,185,145,425
23302,245,185,145,475
23303,245,185,145,525
23304,245,185,145,575
23305,245,185,145,625
23306,245,185,145,675
23307,245,185,145,725
23308,245,185,145,775
23309,245,185,145,825
23310,245,185,145,875
23311,245,185,145,925
23312,245,185,145,975
23313,245,185,155,75
23314,245,185,155,125
23315,245,185,155,175
23316,245,185,155,225
23317,245,185,155,275
23318,245,185,155,325
23319,245,185,155,375
23320,245,185,155,425
23321,245,185,155,475
23322,245,185,155,525
23323,245,185,155,575
23324,245,185,155,625
23325,245,185,155,675
23326,245,185,155,725
23327,245,185,155,775
23328,245,185,155,825
23329,245,185,155,875
23330,245,185,155,925
23331,245,185,155,975
23332,245,185,165,75
23333,245,185,165,125
23334,245,185,165,175
23335,245,185,165,225
23336,245,185,165,275
23337,245,185,165,325
23338,245,185,165,375
23339,245,185,165,425
23340,245,185,165,475
23341,245,185,165,525
23342,245,185,165,575
23343,245,185,165,625
23344,245,185,165,675
23345,245,185,165,725
23346,245,185,165,775
23347,245,185,165,825
23348,245,185,165,875
23349,245,185,165,925
23350,245,185,165,975
23351,245,185,175,75
23352,245,185,175,125
23353,245,185,175,175
23354,245,185,175,225
23355,245,185,175,275
23356,245,185,175,325
23357,245,185,175,375
23358,245,185,175,425
23359,245,185,175,475
23360,245,185,175,525
23361,245,185,175,575
23362,245,185,175,625
23363,245,185,175,675
23364,245,185,175,725
23365,245,185,175,775
23366,245,185,175,825
23367,245,185,175,875
23368,245,185,175,925
23369,245,185,175,975
23370,245,185,185,75
23371,245,185,185,125
23372,245,185,185,175
23373,245,185,185,225
23374,245,185,185,275
23375,245,185,185,325
23376,245,185,185,375
23377,245,185,185,425
23378,245,185,185,475
23379,245,185,185,525
23380,245,185,185,575
23381,245,185,185,625
23382,245,185,185,675
23383,245,185,185,725
23384,245,185,185,775
23385,245,185,185,825
23386,245,185,185,875
23387,245,185,185,925
23388,245,185,185,975
23389,245,195,65,75
23390,245,195,65,125
23391,245,195,65,175
23392,245,195,65,225
23393,245,195,65,275
23394,245,195,65,325
23395,245,195,65,375
23396,245,195,65,425
23397,245,195,65,475
23398,245,195,65,525
23399,245,195,65,575
23400,245,195,65,625
23401,245,195,65,675
23402,245,195,65,725
23403,245,195,65,775
23404,245,195,65,825
23405,245,195,65,875
23406,245,195,65,925
23407,245,195,65,975
23408,245,195,75,75
23409,245,195,75,125
23410,245,195,75,175
23411,245,195,75,225
23412,245,195,75,275
23413,245,195,75,325
23414,245,195,75,375
23415,245,195,75,425
23416,245,195,75,475
23417,245,195,75,525
23418,245,195,75,575
23419,245,195,75,625
23420,245,195,75,675
23421,245,195,75,725
23422,245,195,75,775
23423,245,195,75,825
23424,245,195,75,875
23425,245,195,75,925
23426,245,195,75,975
23427,245,195,85,75
23428,245,195,85,125
23429,245,195,85,175
23430,245,195,85,225
23431,245,195,85,275
23432,245,195,85,325
23433,245,195,85,375
23434,245,195,85,425
23435,245,195,85,475
23436,245,195,85,525
23437,245,195,85,575
23438,245,195,85,625
23439,245,195,85,675
23440,245,195,85,725
23441,245,195,85,775
23442,245,195,85,825
23443,245,195,85,875
23444,245,195,85,925
23445,245,195,85,975
23446,245,195,95,75
23447,245,195,95,125
23448,245,195,95,175
23449,245,195,95,225
23450,245,195,95,275
23451,245,195,95,325
23452,245,195,95,375
23453,245,195,95,425
23454,245,195,95,475
23455,245,195,95,525
23456,245,195,95,575
23457,245,195,95,625
23458,245,195,95,675
23459,245,195,95,725
23460,245,195,95,775
23461,245,195,95,825
23462,245,195,95,875
23463,245,195,95,925
23464,245,195,95,975
23465,245,195,105,75
23466,245,195,105,125
23467,245,195,105,175
23468,245,195,105,225
23469,245,195,105,275
23470,245,195,105,325
23471,245,195,105,375
23472,245,195,105,425
23473,245,195,105,475
23474,245,195,105,525
23475,245,195,105,575
23476,245,195,105,625
23477,245,195,105,675
23478,245,195,105,725
23479,245,195,105,775
23480,245,195,105,825
23481,245,195,105,875
23482,245,195,105,925
23483,245,195,105,975
23484,245,195,115,75
23485,245,195,115,125
23486,245,195,115,175
23487,245,195,115,225
23488,245,195,115,275
23489,245,195,115,325
23490,245,195,115,375
23491,245,195,115,425
23492,245,195,115,475
23493,245,195,115,525
23494,245,195,115,575
23495,245,195,115,625
23496,245,195,115,675
23497,245,195,115,725
23498,245,195,115,775
23499,245,195,115,825
23500,245,195,115,875
23501,245,195,115,925
23502,245,195,115,975
23503,245,195,125,75
23504,245,195,125,125
23505,245,195,125,175
23506,245,195,125,225
23507,245,195,125,275
23508,245,195,125,325
23509,245,195,125,375
23510,245,195,125,425
23511,245,195,125,475
23512,245,195,125,525
23513,245,195,125,575
23514,245,195,125,625
23515,245,195,125,675
23516,245,195,125,725
23517,245,195,125,775
23518,245,195,125,825
23519,245,195,125,875
23520,245,195,125,925
23521,245,195,125,975
23522,245,195,135,75
23523,245,195,135,125
23524,245,195,135,175
23525,245,195,135,225
23526,245,195,135,275
23527,245,195,135,325
23528,245,195,135,375
23529,245,195,135,425
23530,245,195,135,475
23531,245,195,135,525
23532,245,195,135,575
23533,245,195,135,625
23534,245,195,135,675
23535,245,195,135,725
23536,245,195,135,775
23537,245,195,135,825
23538,245,195,135,875
23539,245,195,135,925
23540,245,195,135,975
23541,245,195,145,75
23542,245,195,145,125
23543,245,195,145,175
23544,245,195,145,225
23545,245,195,145,275
23546,245,195,145,325
23547,245,195,145,375
23548,245,195,145,425
23549,245,195,145,475
23550,245,195,145,525
23551,245,195,145,575
23552,245,195,145,625
23553,245,195,145,675
23554,245,195,145,725
23555,245,195,145,775
23556,245,195,145,825
23557,245,195,145,875
23558,245,195,145,925
23559,245,195,145,975
23560,245,195,155,75
23561,245,195,155,125
23562,245,195,155,175
23563,245,195,155,225
23564,245,195,155,275
23565,245,195,155,325
23566,245,195,155,375
23567,245,195,155,425
23568,245,195,155,475
23569,245,195,155,525
23570,245,195,155,575
23571,245,195,155,625
23572,245,195,155,675
23573,245,195,155,725
23574,245,195,155,775
23575,245,195,155,825
23576,245,195,155,875
23577,245,195,155,925
23578,245,195,155,975
23579,245,195,165,75
23580,245,195,165,125
23581,245,195,165,175
23582,245,195,165,225
23583,245,195,165,275
23584,245,195,165,325
23585,245,195,165,375
23586,245,195,165,425
23587,245,195,165,475
23588,245,195,165,525
23589,245,195,165,575
23590,245,195,165,625
23591,245,195,165,675
23592,245,195,165,725
23593,245,195,165,775
23594,245,195,165,825
23595,245,195,165,875
23596,245,195,165,925
23597,245,195,165,975
23598,245,195,175,75
23599,245,195,175,125
23600,245,195,175,175
23601,245,195,175,225
23602,245,195,175,275
23603,245,195,175,325
23604,245,195,175,375
23605,245,195,175,425
23606,245,195,175,475
23607,245,195,175,525
23608,245,195,175,575
23609,245,195,175,625
23610,245,195,175,675
23611,245,195,175,725
23612,245,195,175,775
23613,245,195,175,825
23614,245,195,175,875
23615,245,195,175,925
23616,245,195,175,975
23617,245,195,185,75
23618,245,195,185,125
23619,245,195,185,175
23620,245,195,185,225
23621,245,195,185,275
23622,245,195,185,325
23623,245,195,185,375
23624,245,195,185,425
23625,245,195,185,475
23626,245,195,185,525
23627,245,195,185,575
23628,245,195,185,625
23629,245,195,185,675
23630,245,195,185,725
23631,245,195,185,775
23632,245,195,185,825
23633,245,195,185,875
23634,245,195,185,925
23635,245,195,185,975
23636,245,195,195,75
23637,245,195,195,125
23638,245,195,195,175
23639,245,195,195,225
23640,245,195,195,275
23641,245,195,195,325
23642,245,195,195,375
23643,245,195,195,425
23644,245,195,195,475
23645,245,195,195,525
23646,245,195,195,575
23647,245,195,195,625
23648,245,195,195,675
23649,245,195,195,725
23650,245,195,195,775
23651,245,195,195,825
23652,245,195,195,875
23653,245,195,195,925
23654,245,195,195,975
23655,245,205,65,75
23656,245,205,65,125
23657,245,205,65,175
23658,245,205,65,225
23659,245,205,65,275
23660,245,205,65,325
23661,245,205,65,375
23662,245,205,65,425
23663,245,205,65,475
23664,245,205,65,525
23665,245,205,65,575
23666,245,205,65,625
23667,245,205,65,675
23668,245,205,65,725
23669,245,205,65,775
23670,245,205,65,825
23671,245,205,65,875
23672,245,205,65,925
23673,245,205,65,975
23674,245,205,75,75
23675,245,205,75,125
23676,245,205,75,175
23677,245,205,75,225
23678,245,205,75,275
23679,245,205,75,325
23680,245,205,75,375
23681,245,205,75,425
23682,245,205,75,475
23683,245,205,75,525
23684,245,205,75,575
23685,245,205,75,625
23686,245,205,75,675
23687,245,205,75,725
23688,245,205,75,775
23689,245,205,75,825
23690,245,205,75,875
23691,245,205,75,925
23692,245,205,75,975
23693,245,205,85,75
23694,245,205,85,125
23695,245,205,85,175
23696,245,205,85,225
23697,245,205,85,275
23698,245,205,85,325
23699,245,205,85,375
23700,245,205,85,425
23701,245,205,85,475
23702,245,205,85,525
23703,245,205,85,575
23704,245,205,85,625
23705,245,205,85,675
23706,245,205,85,725
23707,245,205,85,775
23708,245,205,85,825
23709,245,205,85,875
23710,245,205,85,925
23711,245,205,85,975
23712,245,205,95,75
23713,245,205,95,125
23714,245,205,95,175
23715,245,205,95,225
23716,245,205,95,275
23717,245,205,95,325
23718,245,205,95,375
23719,245,205,95,425
23720,245,205,95,475
23721,245,205,95,525
23722,245,205,95,575
23723,245,205,95,625
23724,245,205,95,675
23725,245,205,95,725
23726,245,205,95,775
23727,245,205,95,825
23728,245,205,95,875
23729,245,205,95,925
23730,245,205,95,975
23731,245,205,105,75
23732,245,205,105,125
23733,245,205,105,175
23734,245,205,105,225
23735,245,205,105,275
23736,245,205,105,325
23737,245,205,105,375
23738,245,205,105,425
23739,245,205,105,475
23740,245,205,105,525
23741,245,205,105,575
23742,245,205,105,625
23743,245,205,105,675
23744,245,205,105,725
23745,245,205,105,775
23746,245,205,105,825
23747,245,205,105,875
23748,245,205,105,925
23749,245,205,105,975
23750,245,205,115,75
23751,245,205,115,125
23752,245,205,115,175
23753,245,205,115,225
23754,245,205,115,275
23755,245,205,115,325
23756,245,205,115,375
23757,245,205,115,425
23758,245,205,115,475
23759,245,205,115,525
23760,245,205,115,575
23761,245,205,115,625
23762,245,205,115,675
23763,245,205,115,725
23764,245,205,115,775
23765,245,205,115,825
23766,245,205,115,875
23767,245,205,115,925
23768,245,205,115,975
23769,245,205,125,75
23770,245,205,125,125
23771,245,205,125,175
23772,245,205,125,225
23773,245,205,125,275
23774,245,205,125,325
23775,245,205,125,375
23776,245,205,125,425
23777,245,205,125,475
23778,245,205,125,525
23779,245,205,125,575
23780,245,205,125,625
23781,245,205,125,675
23782,245,205,125,725
23783,245,205,125,775
23784,245,205,125,825
23785,245,205,125,875
23786,245,205,125,925
23787,245,205,125,975
23788,245,205,135,75
23789,245,205,135,125
23790,245,205,135,175
23791,245,205,135,225
23792,245,205,135,275
23793,245,205,135,325
23794,245,205,135,375
23795,245,205,135,425
23796,245,205,135,475
23797,245,205,135,525
23798,245,205,135,575
23799,245,205,135,625
23800,245,205,135,675
23801,245,205,135,725
23802,245,205,135,775
23803,245,205,135,825
23804,245,205,135,875
23805,245,205,135,925
23806,245,205,135,975
23807,245,205,145,75
23808,245,205,145,125
23809,245,205,145,175
23810,245,205,145,225
23811,245,205,145,275
23812,245,205,145,325
23813,245,205,145,375
23814,245,205,145,425
23815,245,205,145,475
23816,245,205,145,525
23817,245,205,145,575
23818,245,205,145,625
23819,245,205,145,675
23820,245,205,145,725
23821,245,205,145,775
23822,245,205,145,825
23823,245,205,145,875
23824,245,205,145,925
23825,245,205,145,975
23826,245,205,155,75
23827,245,205,155,125
23828,245,205,155,175
23829,245,205,155,225
23830,245,205,155,275
23831,245,205,155,325
23832,245,205,155,375
23833,245,205,155,425
23834,245,205,155,475
23835,245,205,155,525
23836,245,205,155,575
23837,245,205,155,625
23838,245,205,155,675
23839,245,205,155,725
23840,245,205,155,775
23841,245,205,155,825
23842,245,205,155,875
23843,245,205,155,925
23844,245,205,155,975
23845,245,205,165,75
23846,245,205,165,125
23847,245,205,165,175
23848,245,205,165,225
23849,245,205,165,275
23850,245,205,165,325
23851,245,205,165,375
23852,245,205,165,425
23853,245,205,165,475
23854,245,205,165,525
23855,245,205,165,575
23856,245,205,165,625
23857,245,205,165,675
23858,245,205,165,725
23859,245,205,165,775
23860,245,205,165,825
23861,245,205,165,875
23862,245,205,165,925
23863,245,205,165,975
23864,245,205,175,75
23865,245,205,175,125
23866,245,205,175,175
23867,245,205,175,225
23868,245,205,175,275
23869,245,205,175,325
23870,245,205,175,375
23871,245,205,175,425
23872,245,205,175,475
23873,245,205,175,525
23874,245,205,175,575
23875,245,205,175,625
23876,245,205,175,675
23877,245,205,175,725
23878,245,205,175,775
23879,245,205,175,825
23880,245,205,175,875
23881,245,205,175,925
23882,245,205,175,975
23883,245,205,185,75
23884,245,205,185,125
23885,245,205,185,175
23886,245,205,185,225
23887,245,205,185,275
23888,245,205,185,325
23889,245,205,185,375
23890,245,205,185,425
23891,245,205,185,475
23892,245,205,185,525
23893,245,205,185,575
23894,245,205,185,625
23895,245,205,185,675
23896,245,205,185,725
23897,245,205,185,775
23898,245,205,185,825
23899,245,205,185,875
23900,245,205,185,925
23901,245,205,185,975
23902,245,205,195,75
23903,245,205,195,125
23904,245,205,195,175
23905,245,205,195,225
23906,245,205,195,275
23907,245,205,195,325
23908,245,205,195,375
23909,245,205,195,425
23910,245,205,195,475
23911,245,205,195,525
23912,245,205,195,575
23913,245,205,195,625
23914,245,205,195,675
23915,245,205,195,725
23916,245,205,195,775
23917,245,205,195,825
23918,245,205,195,875
23919,245,205,195,925
23920,245,205,195,975
23921,245,205,205,75
23922,245,205,205,125
23923,245,205,205,175
23924,245,205,205,225
23925,245,205,205,275
23926,245,205,205,325
23927,245,205,205,375
23928,245,205,205,425
23929,245,205,205,475
23930,245,205,205,525
23931,245,205,205,575
23932,245,205,205,625
23933,245,205,205,675
23934,245,205,205,725
23935,245,205,205,775
23936,245,205,205,825
23937,245,205,205,875
23938,245,205,205,925
23939,245,205,205,975
23940,245,215,65,75
23941,245,215,65,125
23942,245,215,65,175
23943,245,215,65,225
23944,245,215,65,275
23945,245,215,65,325
23946,245,215,65,375
23947,245,215,65,425
23948,245,215,65,475
23949,245,215,65,525
23950,245,215,65,575
23951,245,215,65,625
23952,245,215,65,675
23953,245,215,65,725
23954,245,215,65,775
23955,245,215,65,825
23956,245,215,65,875
23957,245,215,65,925
23958,245,215,65,975
23959,245,215,75,75
23960,245,215,75,125
23961,245,215,75,175
23962,245,215,75,225
23963,245,215,75,275
23964,245,215,75,325
23965,245,215,75,375
23966,245,215,75,425
23967,245,215,75,475
23968,245,215,75,525
23969,245,215,75,575
23970,245,215,75,625
23971,245,215,75,675
23972,245,215,75,725
23973,245,215,75,775
23974,245,215,75,825
23975,245,215,75,875
23976,245,215,75,925
23977,245,215,75,975
23978,245,215,85,75
23979,245,215,85,125
23980,245,215,85,175
23981,245,215,85,225
23982,245,215,85,275
23983,245,215,85,325
23984,245,215,85,375
23985,245,215,85,425
23986,245,215,85,475
23987,245,215,85,525
23988,245,215,85,575
23989,245,215,85,625
23990,245,215,85,675
23991,245,215,85,725
23992,245,215,85,775
23993,245,215,85,825
23994,245,215,85,875
23995,245,215,85,925
23996,245,215,85,975
23997,245,215,95,75
23998,245,215,95,125
23999,245,215,95,175
24000,245,215,95,225
24001,245,215,95,275
24002,245,215,95,325
24003,245,215,95,375
24004,245,215,95,425
24005,245,215,95,475
24006,245,215,95,525
24007,245,215,95,575
24008,245,215,95,625
24009,245,215,95,675
24010,245,215,95,725
24011,245,215,95,775
24012,245,215,95,825
24013,245,215,95,875
24014,245,215,95,925
24015,245,215,95,975
24016,245,215,105,75
24017,245,215,105,125
24018,245,215,105,175
24019,245,215,105,225
24020,245,215,105,275
24021,245,215,105,325
24022,245,215,105,375
24023,245,215,105,425
24024,245,215,105,475
24025,245,215,105,525
24026,245,215,105,575
24027,245,215,105,625
24028,245,215,105,675
24029,245,215,105,725
24030,245,215,105,775
24031,245,215,105,825
24032,245,215,105,875
24033,245,215,105,925
24034,245,215,105,975
24035,245,215,115,75
24036,245,215,115,125
24037,245,215,115,175
24038,245,215,115,225
24039,245,215,115,275
24040,245,215,115,325
24041,245,215,115,375
